State		Name		Frequency 		CumlFreq		Rank		City
US-TX		MATHEWS		0.021		36.323		552		Dallas
US-TX		MCCLAIN		0.021		36.344		553		Houston
US-TX		FISCHER		0.021		36.365		554		Houston
US-TX		WALL		0.021		36.386		555		Dallas
US-TX		SMALL		0.021		36.407		556		Austin
US-TX		MELTON		0.021		36.428		557		Austin
US-TX		HENSLEY		0.021		36.449		558		Houston
US-TX		BOND		0.021		36.47		559		Austin
US-TX		DYER		0.021		36.491		560		Dallas
US-TX		CAMERON		0.021		36.511		561		Austin
US-TX		GRIMES		0.021		36.532		562		Austin
US-TX		CONTRERAS		0.021		36.553		563		Austin
US-TX		CHRISTIAN		0.021		36.573		564		Austin
US-TX		WYATT		0.021		36.594		565		Austin
US-TX		BAXTER		0.021		36.615		566		Austin
US-TX		SNOW		0.021		36.635		567		Houston
US-TX		MOSLEY		0.021		36.656		568		Houston
US-TX		SHEPHERD		0.021		36.677		569		Austin
US-TX		LARSEN		0.021		36.697		570		Houston
US-TX		HOOVER		0.021		36.718		571		Dallas
US-TX		BEASLEY		0.02		36.738		572		Dallas
US-TX		GLENN		0.02		36.758		573		Austin
US-TX		PETERSEN		0.02		36.779		574		Austin
US-TX		WHITEHEAD		0.02		36.799		575		Dallas
US-TX		MEYERS		0.02		36.819		576		Houston
US-TX		KEITH		0.02		36.84		577		Dallas
US-TX		GARRISON		0.02		36.86		578		Dallas
US-TX		VINCENT		0.02		36.88		579		Dallas
US-TX		SHIELDS		0.02		36.9		580		Houston
US-TX		HORN		0.02		36.92		581		Dallas
US-TX		SAVAGE		0.02		36.941		582		Austin
US-TX		OLSEN		0.02		36.961		583		Dallas
US-TX		SCHROEDER		0.02		36.981		584		Houston
US-TX		HARTMAN		0.02		37.001		585		Houston
US-TX		WOODARD		0.02		37.021		586		Dallas
US-TX		MUELLER		0.02		37.041		587		Dallas
US-TX		KEMP		0.02		37.061		588		Houston
US-TX		DELEON		0.02		37.081		589		Austin
US-TX		BOOTH		0.02		37.101		590		Houston
US-TX		PATEL		0.02		37.121		591		Austin
US-TX		CALHOUN		0.02		37.14		592		Austin
US-TX		WILEY		0.02		37.16		593		Dallas
US-TX		EATON		0.02		37.18		594		Austin
US-TX		CLINE		0.02		37.2		595		Austin
US-TX		NAVARRO		0.02		37.22		596		Austin
US-TX		HARRELL		0.02		37.24		597		Dallas
US-TX		LESTER		0.02		37.259		598		Dallas
US-TX		HUMPHREY		0.02		37.279		599		Austin
US-TX		PARRISH		0.02		37.299		600		Houston
US-TX		DURAN		0.02		37.318		601		Dallas
US-TX		HUTCHINSON		0.02		37.338		602		Houston
US-TX		HESS		0.02		37.358		603		Houston
US-TX		DORSEY		0.02		37.377		604		Dallas
US-TX		BULLOCK		0.02		37.397		605		Dallas
US-TX		ROBLES		0.02		37.416		606		Dallas
US-TX		BEARD		0.019		37.436		607		Austin
US-TX		DALTON		0.019		37.455		608		Austin
US-TX		AVILA		0.019		37.475		609		Austin
US-TX		VANCE		0.019		37.494		610		Dallas
US-TX		RICH		0.019		37.514		611		Houston
US-TX		BLACKWELL		0.019		37.533		612		Austin
US-TX		YORK		0.019		37.552		613		Austin
US-TX		JOHNS		0.019		37.572		614		Dallas
US-TX		BLANKENSHIP		0.019		37.591		615		Austin
US-TX		TREVINO		0.019		37.61		616		Houston
US-TX		SALINAS		0.019		37.63		617		Houston
US-TX		CAMPOS		0.019		37.649		618		Austin
US-TX		PRUITT		0.019		37.668		619		Dallas
US-TX		MOSES		0.019		37.688		620		Austin
US-TX		CALLAHAN		0.019		37.707		621		Dallas
US-TX		GOLDEN		0.019		37.726		622		Houston
US-TX		MONTOYA		0.019		37.745		623		Austin
US-TX		HARDIN		0.019		37.764		624		Houston
US-TX		GUERRA		0.019		37.783		625		Houston
US-TX		MCDOWELL		0.019		37.802		626		Houston
US-TX		CAREY		0.019		37.821		627		Houston
US-TX		STAFFORD		0.019		37.84		628		Dallas
US-TX		GALLEGOS		0.019		37.859		629		Houston
US-TX		HENSON		0.019		37.878		630		Austin
US-TX		WILKINSON		0.019		37.897		631		Austin
US-TX		BOOKER		0.019		37.916		632		Austin
US-TX		MERRITT		0.019		37.935		633		Dallas
US-TX		MIRANDA		0.019		37.953		634		Austin
US-TX		ATKINSON		0.019		37.972		635		Austin
US-TX		ORR		0.019		37.991		636		Houston
US-TX		DECKER		0.019		38.01		637		Austin
US-TX		HOBBS		0.019		38.028		638		Austin
US-TX		PRESTON		0.019		38.047		639		Houston
US-TX		TANNER		0.019		38.066		640		Austin
US-TX		KNOX		0.019		38.084		641		Dallas
US-TX		PACHECO		0.019		38.103		642		Dallas
US-TX		STEPHENSON		0.018		38.121		643		Austin
US-TX		GLASS		0.018		38.14		644		Dallas
US-TX		ROJAS		0.018		38.158		645		Houston
US-TX		SERRANO		0.018		38.176		646		Dallas
US-TX		MARKS		0.018		38.195		647		Houston
US-TX		HICKMAN		0.018		38.213		648		Austin
US-TX		ENGLISH		0.018		38.231		649		Houston
US-TX		SWEENEY		0.018		38.249		650		Austin
US-TX		STRONG		0.018		38.267		651		Houston
US-TX		PRINCE		0.018		38.285		652		Austin
US-TX		MCCLURE		0.018		38.304		653		Dallas
US-TX		CONWAY		0.018		38.322		654		Houston
US-TX		WALTER		0.018		38.34		655		Austin
US-TX		ROTH		0.018		38.358		656		Houston
US-TX		MAYNARD		0.018		38.376		657		Houston
US-TX		FARRELL		0.018		38.394		658		Austin
US-TX		LOWERY		0.018		38.411		659		Dallas
US-TX		HURST		0.018		38.429		660		Houston
US-TX		NIXON		0.018		38.447		661		Austin
US-TX		WEISS		0.018		38.465		662		Dallas
US-TX		TRUJILLO		0.018		38.483		663		Dallas
US-TX		ELLISON		0.018		38.5		664		Houston
US-TX		SLOAN		0.018		38.518		665		Houston
US-TX		JUAREZ		0.018		38.536		666		Dallas
US-TX		WINTERS		0.018		38.553		667		Dallas
US-TX		MCLEAN		0.018		38.571		668		Austin
US-TX		RANDOLPH		0.018		38.588		669		Dallas
US-TX		LEON		0.018		38.606		670		Austin
US-TX		BOYER		0.018		38.624		671		Houston
US-TX		VILLARREAL		0.018		38.641		672		Houston
US-TX		MCCALL		0.018		38.659		673		Dallas
US-TX		GENTRY		0.018		38.676		674		Austin
US-TX		CARRILLO		0.017		38.694		675		Houston
US-TX		KENT		0.017		38.711		676		Houston
US-TX		AYERS		0.017		38.729		677		Austin
US-TX		LARA		0.017		38.746		678		Dallas
US-TX		SHANNON		0.017		38.763		679		Dallas
US-TX		SEXTON		0.017		38.781		680		Houston
US-TX		PACE		0.017		38.798		681		Houston
US-TX		HULL		0.017		38.815		682		Houston
US-TX		LEBLANC		0.017		38.833		683		Houston
US-TX		BROWNING		0.017		38.85		684		Austin
US-TX		VELASQUEZ		0.017		38.867		685		Houston
US-TX		LEACH		0.017		38.884		686		Houston
US-TX		CHANG		0.017		38.901		687		Houston
US-TX		HOUSE		0.017		38.918		688		Austin
US-TX		SELLERS		0.017		38.936		689		Austin
US-TX		HERRING		0.017		38.953		690		Dallas
US-TX		NOBLE		0.017		38.97		691		Houston
US-TX		FOLEY		0.017		38.987		692		Austin
US-TX		BARTLETT		0.017		39.004		693		Houston
US-TX		MERCADO		0.017		39.021		694		Houston
US-TX		LANDRY		0.017		39.037		695		Dallas
US-TX		DURHAM		0.017		39.054		696		Houston
US-TX		WALLS		0.017		39.071		697		Dallas
US-TX		BARR		0.017		39.088		698		Austin
US-TX		MCKEE		0.017		39.105		699		Austin
US-TX		BAUER		0.017		39.122		700		Houston
US-TX		RIVERS		0.017		39.139		701		Dallas
US-TX		EVERETT		0.017		39.155		702		Houston
US-TX		BRADSHAW		0.017		39.172		703		Houston
US-TX		PUGH		0.017		39.189		704		Austin
US-TX		VELEZ		0.017		39.206		705		Dallas
US-TX		RUSH		0.017		39.222		706		Houston
US-TX		ESTES		0.017		39.239		707		Austin
US-TX		DODSON		0.017		39.255		708		Houston
US-TX		MORSE		0.017		39.272		709		Austin
US-TX		SHEPPARD		0.017		39.289		710		Dallas
US-TX		WEEKS		0.017		39.305		711		Houston
US-TX		CAMACHO		0.017		39.322		712		Dallas
US-TX		BEAN		0.017		39.338		713		Dallas
US-TX		BARRON		0.017		39.355		714		Austin
US-TX		LIVINGSTON		0.017		39.371		715		Houston
US-TX		MIDDLETON		0.016		39.388		716		Houston
US-TX		SPEARS		0.016		39.404		717		Dallas
US-TX		BRANCH		0.016		39.42		718		Houston
US-TX		BLEVINS		0.016		39.437		719		Austin
US-TX		CHEN		0.016		39.453		720		Austin
US-TX		KERR		0.016		39.469		721		Austin
US-TX		MCCONNELL		0.016		39.486		722		Austin
US-TX		HATFIELD		0.016		39.502		723		Dallas
US-TX		HARDING		0.016		39.518		724		Austin
US-TX		ASHLEY		0.016		39.535		725		Houston
US-TX		SOLIS		0.016		39.551		726		Houston
US-TX		HERMAN		0.016		39.567		727		Dallas
US-TX		FROST		0.016		39.583		728		Houston
US-TX		GILES		0.016		39.599		729		Dallas
US-TX		BLACKBURN		0.016		39.616		730		Dallas
US-TX		WILLIAM		0.016		39.632		731		Austin
US-TX		PENNINGTON		0.016		39.648		732		Dallas
US-TX		WOODWARD		0.016		39.664		733		Houston
US-TX		FINLEY		0.016		39.68		734		Austin
US-TX		MCINTOSH		0.016		39.696		735		Houston
US-TX		KOCH		0.016		39.713		736		Austin
US-TX		BEST		0.016		39.729		737		Austin
US-TX		SOLOMON		0.016		39.745		738		Dallas
US-TX		MCCULLOUGH		0.016		39.761		739		Houston
US-TX		DUDLEY		0.016		39.777		740		Dallas
US-TX		NOLAN		0.016		39.793		741		Houston
US-TX		BLANCHARD		0.016		39.809		742		Houston
US-TX		RIVAS		0.016		39.825		743		Houston
US-TX		BRENNAN		0.016		39.841		744		Austin
US-TX		MEJIA		0.016		39.856		745		Austin
US-TX		KANE		0.016		39.872		746		Houston
US-TX		BENTON		0.016		39.888		747		Houston
US-TX		JOYCE		0.016		39.904		748		Dallas
US-TX		BUCKLEY		0.016		39.92		749		Houston
US-TX		HALEY		0.016		39.936		750		Houston
US-TX		VALENTINE		0.016		39.952		751		Houston
US-TX		MADDOX		0.016		39.967		752		Austin
US-TX		RUSSO		0.016		39.983		753		Houston
US-TX		MCKNIGHT		0.016		39.999		754		Austin
US-TX		BUCK		0.016		40.015		755		Houston
US-TX		MOON		0.016		40.03		756		Houston
US-TX		MCMILLAN		0.016		40.046		757		Dallas
US-TX		CROSBY		0.016		40.062		758		Houston
US-TX		BERG		0.016		40.077		759		Houston
US-TX		DOTSON		0.016		40.093		760		Houston
US-TX		MAYS		0.016		40.109		761		Austin
US-TX		ROACH		0.016		40.124		762		Houston
US-TX		CHURCH		0.016		40.14		763		Dallas
US-TX		CHAN		0.016		40.155		764		Austin
US-TX		RICHMOND		0.016		40.171		765		Dallas
US-TX		MEADOWS		0.016		40.187		766		Houston
US-TX		FAULKNER		0.016		40.202		767		Dallas
US-TX		ONEILL		0.016		40.218		768		Austin
US-TX		KNAPP		0.016		40.233		769		Houston
US-TX		KLINE		0.015		40.248		770		Houston
US-TX		BARRY		0.015		40.264		771		Houston
US-TX		OCHOA		0.015		40.279		772		Houston
US-TX		JACOBSON		0.015		40.295		773		Houston
US-TX		GAY		0.015		40.31		774		Houston
US-TX		AVERY		0.015		40.326		775		Houston
US-TX		HENDRICKS		0.015		40.341		776		Dallas
US-TX		HORNE		0.015		40.356		777		Dallas
US-TX		SHEPARD		0.015		40.372		778		Houston
US-TX		HEBERT		0.015		40.387		779		Houston
US-TX		CHERRY		0.015		40.402		780		Dallas
US-TX		CARDENAS		0.015		40.418		781		Austin
US-TX		MCINTYRE		0.015		40.433		782		Houston
US-TX		WHITNEY		0.015		40.448		783		Houston
US-TX		WALLER		0.015		40.463		784		Houston
US-TX		HOLMAN		0.015		40.478		785		Austin
US-TX		DONALDSON		0.015		40.494		786		Austin
US-TX		CANTU		0.015		40.509		787		Austin
US-TX		TERRELL		0.015		40.524		788		Austin
US-TX		MORIN		0.015		40.539		789		Houston
US-TX		GILLESPIE		0.015		40.555		790		Austin
US-TX		FUENTES		0.015		40.57		791		Austin
US-TX		TILLMAN		0.015		40.585		792		Houston
US-TX		SANFORD		0.015		40.6		793		Austin
US-TX		BENTLEY		0.015		40.615		794		Austin
US-TX		PECK		0.015		40.63		795		Houston
US-TX		KEY		0.015		40.645		796		Houston
US-TX		SALAS		0.015		40.66		797		Houston
US-TX		ROLLINS		0.015		40.676		798		Austin
US-TX		GAMBLE		0.015		40.691		799		Austin
US-TX		DICKSON		0.015		40.706		800		Dallas
US-TX		BATTLE		0.015		40.721		801		Austin
US-TX		SANTANA		0.015		40.736		802		Dallas
US-TX		CABRERA		0.015		40.751		803		Austin
US-TX		CERVANTES		0.015		40.766		804		Dallas
US-TX		HOWE		0.015		40.781		805		Houston
US-TX		HINTON		0.015		40.796		806		Dallas
US-TX		HURLEY		0.015		40.811		807		Austin
US-TX		SPENCE		0.015		40.825		808		Austin
US-TX		ZAMORA		0.015		40.84		809		Austin
US-TX		YANG		0.015		40.855		810		Austin
US-TX		MCNEIL		0.015		40.87		811		Houston
US-TX		SUAREZ		0.015		40.885		812		Houston
US-TX		CASE		0.015		40.9		813		Austin
US-TX		PETTY		0.015		40.915		814		Dallas
US-TX		GOULD		0.015		40.929		815		Dallas
US-TX		MCFARLAND		0.015		40.944		816		Austin
US-TX		SAMPSON		0.015		40.959		817		Dallas
US-TX		CARVER		0.015		40.974		818		Houston
US-TX		BRAY		0.015		40.989		819		Dallas
US-TX		ROSARIO		0.015		41.003		820		Dallas
US-TX		MACDONALD		0.015		41.018		821		Dallas
US-TX		STOUT		0.015		41.033		822		Austin
US-TX		HESTER		0.015		41.047		823		Austin
US-TX		MELENDEZ		0.015		41.062		824		Houston
US-TX		DILLON		0.015		41.077		825		Austin
US-TX		FARLEY		0.015		41.091		826		Austin
US-TX		HOPPER		0.015		41.106		827		Austin
US-TX		GALLOWAY		0.015		41.121		828		Austin
US-TX		POTTS		0.015		41.135		829		Dallas
US-TX		BERNARD		0.015		41.15		830		Houston
US-TX		JOYNER		0.014		41.164		831		Dallas
US-TX		STEIN		0.014		41.179		832		Austin
US-TX		AGUIRRE		0.014		41.193		833		Dallas
US-TX		OSBORN		0.014		41.208		834		Houston
US-TX		MERCER		0.014		41.222		835		Austin
US-TX		BENDER		0.014		41.236		836		Houston
US-TX		FRANCO		0.014		41.251		837		Houston
US-TX		ROWLAND		0.014		41.265		838		Houston
US-TX		SYKES		0.014		41.28		839		Houston
US-TX		BENJAMIN		0.014		41.294		840		Houston
US-TX		TRAVIS		0.014		41.308		841		Dallas
US-TX		PICKETT		0.014		41.323		842		Houston
US-TX		CRANE		0.014		41.337		843		Dallas
US-TX		SEARS		0.014		41.351		844		Dallas
US-TX		MAYO		0.014		41.365		845		Austin
US-TX		DUNLAP		0.014		41.379		846		Houston
US-TX		HAYDEN		0.014		41.394		847		Houston
US-TX		WILDER		0.014		41.408		848		Houston
US-TX		MCKAY		0.014		41.422		849		Austin
US-TX		COFFEY		0.014		41.436		850		Dallas
US-TX		MCCARTY		0.014		41.45		851		Houston
US-TX		EWING		0.014		41.464		852		Austin
US-TX		COOLEY		0.014		41.478		853		Austin
US-TX		VAUGHAN		0.014		41.492		854		Houston
US-TX		BONNER		0.014		41.506		855		Dallas
US-TX		COTTON		0.014		41.52		856		Dallas
US-TX		HOLDER		0.014		41.534		857		Houston
US-TX		STARK		0.014		41.548		858		Houston
US-TX		FERRELL		0.014		41.562		859		Austin
US-TX		CANTRELL		0.014		41.575		860		Dallas
US-TX		FULTON		0.014		41.589		861		Dallas
US-TX		LYNN		0.014		41.603		862		Dallas
US-TX		LOTT		0.014		41.617		863		Austin
US-TX		CALDERON		0.014		41.631		864		Dallas
US-TX		ROSA		0.014		41.644		865		Houston
US-TX		POLLARD		0.014		41.658		866		Dallas
US-TX		HOOPER		0.014		41.672		867		Austin
US-TX		BURCH		0.014		41.686		868		Austin
US-TX		MULLEN		0.014		41.7		869		Austin
US-TX		FRY		0.014		41.713		870		Austin
US-TX		RIDDLE		0.014		41.727		871		Houston
US-TX		LEVY		0.014		41.741		872		Austin
US-TX		DAVID		0.014		41.754		873		Austin
US-TX		DUKE		0.014		41.768		874		Houston
US-TX		ODONNELL		0.014		41.782		875		Dallas
US-TX		GUY		0.014		41.795		876		Dallas
US-TX		MICHAEL		0.014		41.809		877		Houston
US-TX		BRITT		0.014		41.823		878		Houston
US-TX		FREDERICK		0.014		41.836		879		Dallas
US-TX		DAUGHERTY		0.014		41.85		880		Dallas
US-TX		BERGER		0.014		41.864		881		Austin
US-TX		DILLARD		0.014		41.877		882		Dallas
US-TX		ALSTON		0.014		41.891		883		Dallas
US-TX		JARVIS		0.014		41.904		884		Dallas
US-TX		FRYE		0.014		41.918		885		Austin
US-TX		RIGGS		0.014		41.932		886		Dallas
US-TX		CHANEY		0.014		41.945		887		Dallas
US-TX		ODOM		0.013		41.959		888		Dallas
US-TX		DUFFY		0.013		41.972		889		Dallas
US-TX		FITZPATRICK		0.013		41.986		890		Dallas
US-TX		VALENZUELA		0.013		41.999		891		Austin
US-TX		MERRILL		0.013		42.012		892		Austin
US-TX		MAYER		0.013		42.026		893		Dallas
US-TX		ALFORD		0.013		42.039		894		Houston
US-TX		MCPHERSON		0.013		42.053		895		Dallas
US-TX		ACEVEDO		0.013		42.066		896		Houston
US-TX		DONOVAN		0.013		42.079		897		Dallas
US-TX		BARRERA		0.013		42.093		898		Austin
US-TX		ALBERT		0.013		42.106		899		Austin
US-TX		COTE		0.013		42.119		900		Austin
US-TX		REILLY		0.013		42.133		901		Austin
US-TX		COMPTON		0.013		42.146		902		Dallas
US-TX		RAYMOND		0.013		42.159		903		Austin
US-TX		MOONEY		0.013		42.173		904		Austin
US-TX		MCGOWAN		0.013		42.186		905		Houston
US-TX		CRAFT		0.013		42.199		906		Austin
US-TX		CLEVELAND		0.013		42.212		907		Houston
US-TX		CLEMONS		0.013		42.226		908		Austin
US-TX		WYNN		0.013		42.239		909		Houston
US-TX		NIELSEN		0.013		42.252		910		Austin
US-TX		BAIRD		0.013		42.265		911		Houston
US-TX		STANTON		0.013		42.278		912		Houston
US-TX		SNIDER		0.013		42.292		913		Dallas
US-TX		ROSALES		0.013		42.305		914		Austin
US-TX		BRIGHT		0.013		42.318		915		Houston
US-TX		WITT		0.013		42.331		916		Dallas
US-TX		STUART		0.013		42.344		917		Austin
US-TX		HAYS		0.013		42.357		918		Austin
US-TX		HOLDEN		0.013		42.371		919		Austin
US-TX		RUTLEDGE		0.013		42.384		920		Houston
US-TX		KINNEY		0.013		42.397		921		Austin
US-TX		CLEMENTS		0.013		42.41		922		Dallas
US-TX		CASTANEDA		0.013		42.423		923		Houston
US-TX		SLATER		0.013		42.436		924		Dallas
US-TX		HAHN		0.013		42.449		925		Houston
US-TX		EMERSON		0.013		42.462		926		Austin
US-TX		CONRAD		0.013		42.475		927		Houston
US-TX		BURKS		0.013		42.488		928		Houston
US-TX		DELANEY		0.013		42.501		929		Dallas
US-TX		PATE		0.013		42.514		930		Austin
US-TX		LANCASTER		0.013		42.527		931		Houston
US-TX		SWEET		0.013		42.54		932		Dallas
US-TX		JUSTICE		0.013		42.552		933		Dallas
US-TX		TYSON		0.013		42.565		934		Dallas
US-TX		SHARPE		0.013		42.578		935		Austin
US-TX		WHITFIELD		0.013		42.591		936		Houston
US-TX		TALLEY		0.013		42.604		937		Houston
US-TX		MACIAS		0.013		42.617		938		Austin
US-TX		IRWIN		0.013		42.629		939		Houston
US-TX		BURRIS		0.013		42.642		940		Austin
US-TX		RATLIFF		0.013		42.655		941		Houston
US-TX		MCCRAY		0.013		42.668		942		Dallas
US-TX		MADDEN		0.013		42.681		943		Austin
US-TX		KAUFMAN		0.013		42.693		944		Austin
US-TX		BEACH		0.013		42.706		945		Houston
US-TX		GOFF		0.013		42.719		946		Dallas
US-TX		CASH		0.013		42.732		947		Austin
US-TX		BOLTON		0.013		42.744		948		Houston
US-TX		MCFADDEN		0.013		42.757		949		Austin
US-TX		LEVINE		0.013		42.77		950		Dallas
US-TX		GOOD		0.013		42.782		951		Austin
US-TX		BYERS		0.013		42.795		952		Austin
US-TX		KIRKLAND		0.013		42.808		953		Houston
US-TX		KIDD		0.013		42.821		954		Dallas
US-TX		WORKMAN		0.013		42.833		955		Houston
US-TX		CARNEY		0.013		42.846		956		Austin
US-TX		DALE		0.013		42.859		957		Dallas
US-TX		MCLEOD		0.013		42.871		958		Dallas
US-TX		HOLCOMB		0.013		42.884		959		Austin
US-TX		ENGLAND		0.013		42.896		960		Austin
US-TX		FINCH		0.013		42.909		961		Austin
US-TX		HEAD		0.012		42.921		962		Houston
US-TX		BURT		0.012		42.934		963		Houston
US-TX		HENDRIX		0.012		42.946		964		Dallas
US-TX		SOSA		0.012		42.959		965		Dallas
US-TX		HANEY		0.012		42.971		966		Dallas
US-TX		FRANKS		0.012		42.984		967		Dallas
US-TX		SARGENT		0.012		42.996		968		Austin
US-TX		NIEVES		0.012		43.009		969		Dallas
US-TX		DOWNS		0.012		43.021		970		Houston
US-TX		RASMUSSEN		0.012		43.033		971		Dallas
US-TX		BIRD		0.012		43.046		972		Dallas
US-TX		HEWITT		0.012		43.058		973		Dallas
US-TX		LINDSAY		0.012		43.071		974		Houston
US-TX		LE		0.012		43.083		975		Houston
US-TX		FOREMAN		0.012		43.095		976		Houston
US-TX		VALENCIA		0.012		43.108		977		Dallas
US-TX		ONEIL		0.012		43.12		978		Dallas
US-TX		DELACRUZ		0.012		43.132		979		Austin
US-TX		VINSON		0.012		43.145		980		Austin
US-TX		DEJESUS		0.012		43.157		981		Austin
US-TX		HYDE		0.012		43.169		982		Houston
US-TX		FORBES		0.012		43.182		983		Houston
US-TX		GILLIAM		0.012		43.194		984		Houston
US-TX		GUTHRIE		0.012		43.206		985		Houston
US-TX		WOOTEN		0.012		43.218		986		Houston
US-TX		HUBER		0.012		43.231		987		Austin
US-TX		BARLOW		0.012		43.243		988		Dallas
US-TX		BOYLE		0.012		43.255		989		Dallas
US-TX		MCMAHON		0.012		43.267		990		Dallas
US-TX		BUCKNER		0.012		43.279		991		Houston
US-TX		ROCHA		0.012		43.291		992		Austin
US-TX		PUCKETT		0.012		43.303		993		Houston
US-TX		LANGLEY		0.012		43.315		994		Houston
US-TX		KNOWLES		0.012		43.328		995		Dallas
US-TX		COOKE		0.012		43.34		996		Dallas
US-TX		VELAZQUEZ		0.012		43.352		997		Houston
US-TX		WHITLEY		0.012		43.364		998		Houston
US-TX		NOEL		0.012		43.376		999		Austin
US-TX		VANG		0.012		43.388		1000		Dallas
US-TX		SHEA		0.012		43.399		1001		Austin
US-TX		ROUSE		0.012		43.411		1002		Houston
US-TX		HARTLEY		0.012		43.423		1003		Austin
US-TX		MAYFIELD		0.012		43.435		1004		Austin
US-TX		ELDER		0.012		43.447		1005		Houston
US-TX		RANKIN		0.012		43.459		1006		Austin
US-TX		HANNA		0.012		43.471		1007		Houston
US-TX		COWAN		0.012		43.483		1008		Austin
US-TX		LUCERO		0.012		43.495		1009		Dallas
US-TX		ARROYO		0.012		43.507		1010		Houston
US-TX		SLAUGHTER		0.012		43.519		1011		Dallas
US-TX		HAAS		0.012		43.531		1012		Dallas
US-TX		OCONNELL		0.012		43.542		1013		Dallas
US-TX		MINOR		0.012		43.554		1014		Dallas
US-TX		KENDRICK		0.012		43.566		1015		Houston
US-TX		SHIRLEY		0.012		43.578		1016		Houston
US-TX		KENDALL		0.012		43.59		1017		Houston
US-TX		BOUCHER		0.012		43.602		1018		Houston
US-TX		ARCHER		0.012		43.613		1019		Austin
US-TX		BOGGS		0.012		43.625		1020		Austin
US-TX		ODELL		0.012		43.637		1021		Dallas
US-TX		DOUGHERTY		0.012		43.649		1022		Austin
US-TX		ANDERSEN		0.012		43.661		1023		Houston
US-TX		NEWELL		0.012		43.672		1024		Austin
US-TX		CROWE		0.012		43.684		1025		Houston
US-TX		WANG		0.012		43.696		1026		Dallas
US-TX		FRIEDMAN		0.012		43.708		1027		Dallas
US-TX		BLAND		0.012		43.719		1028		Dallas
US-TX		SWAIN		0.012		43.731		1029		Austin
US-TX		HOLLEY		0.012		43.743		1030		Austin
US-TX		FELIX		0.012		43.754		1031		Austin
US-TX		PEARCE		0.012		43.766		1032		Austin
US-TX		CHILDS		0.012		43.778		1033		Dallas
US-TX		YARBROUGH		0.012		43.789		1034		Austin
US-TX		GALVAN		0.012		43.801		1035		Dallas
US-TX		PROCTOR		0.012		43.812		1036		Austin
US-TX		MEEKS		0.012		43.824		1037		Austin
US-TX		LOZANO		0.012		43.836		1038		Dallas
US-TX		MORA		0.012		43.847		1039		Houston
US-TX		RANGEL		0.012		43.859		1040		Houston
US-TX		BACON		0.012		43.87		1041		Houston
US-TX		VILLANUEVA		0.012		43.882		1042		Austin
US-TX		SCHAEFER		0.012		43.893		1043		Austin
US-TX		ROSADO		0.012		43.905		1044		Houston
US-TX		HELMS		0.012		43.917		1045		Dallas
US-TX		BOYCE		0.012		43.928		1046		Dallas
US-TX		GOSS		0.012		43.94		1047		Dallas
US-TX		STINSON		0.011		43.951		1048		Houston
US-TX		SMART		0.011		43.963		1049		Houston
US-TX		LAKE		0.011		43.974		1050		Austin
US-TX		IBARRA		0.011		43.986		1051		Austin
US-TX		HUTCHINS		0.011		43.997		1052		Dallas
US-TX		COVINGTON		0.011		44.009		1053		Austin
US-TX		REYNA		0.011		44.02		1054		Houston
US-TX		GREGG		0.011		44.032		1055		Austin
US-TX		WERNER		0.011		44.043		1056		Dallas
US-TX		CROWLEY		0.011		44.054		1057		Dallas
US-TX		HATCHER		0.011		44.066		1058		Dallas
US-TX		MACKEY		0.011		44.077		1059		Dallas
US-TX		BUNCH		0.011		44.089		1060		Houston
US-TX		WOMACK		0.011		44.1		1061		Dallas
US-TX		POLK		0.011		44.111		1062		Dallas
US-TX		JAMISON		0.011		44.123		1063		Dallas
US-TX		DODD		0.011		44.134		1064		Dallas
US-TX		CHILDRESS		0.011		44.146		1065		Austin
US-TX		CHILDERS		0.011		44.157		1066		Austin
